id,timestamp,alert_type,description
1068,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:60253 > 142.251.141.91:https / Raw
1067,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 142.251.141.91:https > 192.168.10.17:63986 PA / Raw
1066,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 142.251.141.91:https > 192.168.10.17:63986 PA / Raw
1065,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 142.251.141.91:https > 192.168.10.17:63986 PA / Raw
1064,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 142.251.141.91:https > 192.168.10.17:63986 PA / Raw
1063,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 142.251.141.91:https > 192.168.10.17:63986 PA / Raw
1062,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 142.251.141.91:https > 192.168.10.17:63986 A / Raw
1061,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:63986 > 142.251.141.91:https A / Raw
1060,2026-02-10 16:37:52,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP / DNS Ans 142.251.141.91
1059,2026-02-10 16:37:45,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
1058,2026-02-10 16:37:45,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:56198 > 46.51.147.13:https A / Raw
1057,2026-02-10 16:37:45,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
1056,2026-02-10 16:37:45,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
1055,2026-02-10 16:37:45,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
1054,2026-02-10 16:37:44,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:56198 > 46.51.147.13:https A / Raw
1053,2026-02-10 16:37:44,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
1052,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 PA / Raw
1051,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 A / Raw
1050,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 PA / Raw
1049,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 A / Raw
1048,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 PA / Raw
1047,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 A / Raw
1046,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 PA / Raw
1045,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 A / Raw
1044,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 PA / Raw
1043,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 A / Raw
1042,2026-02-10 16:37:42,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:56197 > 178.248.237.68:https PA / Raw
1041,2026-02-10 16:37:41,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 A / Raw
1040,2026-02-10 16:37:41,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 178.248.237.68:https > 192.168.10.17:56197 A / Raw
1039,2026-02-10 16:37:41,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:56197 > 178.248.237.68:https PA / Raw
1038,2026-02-10 16:37:41,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:56197 > 178.248.237.68:https A / Raw
1037,2026-02-10 16:37:36,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:53619 > 46.51.147.13:https A / Raw
1036,2026-02-10 16:37:36,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:53619 > 46.51.147.13:https A / Raw
1035,2026-02-10 16:37:36,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 46.51.147.13:https > 192.168.10.17:53619 PA / Raw
1034,2026-02-10 16:37:36,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 46.51.147.13:https > 192.168.10.17:53619 A / Raw
1033,2026-02-10 16:37:36,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 46.51.147.13:https > 192.168.10.17:53619 A / Raw
1032,2026-02-10 16:37:32,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 104.18.15.46:https > 192.168.10.17:53618 PA / Raw
1031,2026-02-10 16:37:32,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 104.18.15.46:https > 192.168.10.17:53618 PA / Raw
1030,2026-02-10 16:37:32,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:53618 > 104.18.15.46:https A / Raw
1029,2026-02-10 16:37:32,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 104.18.15.46:https > 192.168.10.17:53618 PA / Raw
1028,2026-02-10 16:37:32,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:53618 > 104.18.15.46:https PA / Raw
1027,2026-02-10 16:37:31,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:53618 > 104.18.15.46:https A / Raw
1026,2026-02-10 16:37:27,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
1025,2026-02-10 16:37:27,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
1024,2026-02-10 16:37:27,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
1023,2026-02-10 16:37:27,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
1022,2026-02-10 16:37:25,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.187.206:https > 192.168.10.17:50318 / Raw
1021,2026-02-10 16:37:25,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:50318 > 142.250.187.206:https / Raw
1020,2026-02-10 16:37:16,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52220 > 34.251.93.59:https A / Raw
1019,2026-02-10 16:37:16,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
1018,2026-02-10 16:37:16,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
1017,2026-02-10 16:37:16,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52220 > 34.251.93.59:https A / Raw
1016,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 172.217.20.142:https > 192.168.10.17:53734 / Raw
1015,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:53734 > 172.217.20.142:https / Raw
1014,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:53734 > 172.217.20.142:https / Raw
1013,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 172.217.20.142:https > 192.168.10.17:53734 / Raw
1012,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 172.217.20.142:https > 192.168.10.17:53734 / Raw
1011,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 172.217.20.142:https > 192.168.10.17:53734 / Raw
1010,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 172.217.20.142:https > 192.168.10.17:53734 / Raw
1009,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:53734 > 172.217.20.142:https / Raw
1008,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:53734 > 172.217.20.142:https / Raw
1007,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
1006,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52220 > 34.251.93.59:https A / Raw
1005,2026-02-10 16:37:15,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.187.206:https > 192.168.10.17:50318 / Raw
1004,2026-02-10 16:37:14,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
1003,2026-02-10 16:37:14,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52220 > 34.251.93.59:https A / Raw
1002,2026-02-10 16:37:14,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:50318 > 142.250.187.206:https / Raw
1001,2026-02-10 16:37:12,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
1000,2026-02-10 16:37:12,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
999,2026-02-10 16:37:10,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52220 > 34.251.93.59:https A / Raw
998,2026-02-10 16:37:09,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52220 > 34.251.93.59:https A / Raw
997,2026-02-10 16:37:09,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
996,2026-02-10 16:37:09,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
995,2026-02-10 16:37:09,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
994,2026-02-10 16:37:01,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52219 > 34.251.93.59:https A / Raw
993,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.201.163:https > 192.168.10.17:49891 / Raw
992,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52219 > 34.251.93.59:https A / Raw
991,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:49891 > 142.250.201.163:https / Raw
990,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.201.163:https > 192.168.10.17:49891 / Raw
989,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.201.163:https > 192.168.10.17:49891 / Raw
988,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.201.163:https > 192.168.10.17:49891 / Raw
987,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.201.163:https > 192.168.10.17:49891 / Raw
986,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.201.163:https > 192.168.10.17:49891 / Raw
985,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.187.206:https > 192.168.10.17:50318 / Raw
984,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.187.206:https > 192.168.10.17:50318 / Raw
983,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:49891 > 142.250.201.163:https / Raw
982,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:49891 > 142.250.201.163:https / Raw
981,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:49891 > 142.250.201.163:https / Raw
980,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.251.127.102:https > 192.168.10.17:54436 / Raw
979,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:54436 > 142.251.127.102:https / Raw
978,2026-02-10 16:37:00,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 192.168.10.17:50318 > 142.250.187.206:https / Raw
977,2026-02-10 16:36:45,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52218 > 34.251.93.59:https A / Raw
976,2026-02-10 16:36:45,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52218 > 34.251.93.59:https A / Raw
975,2026-02-10 16:36:44,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52218 > 34.251.93.59:https A / Raw
974,2026-02-10 16:36:44,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 192.168.10.17:52218 > 34.251.93.59:https A / Raw
973,2026-02-10 16:36:43,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / UDP 142.250.187.206:https > 192.168.10.17:50318 / Raw
972,2026-02-10 16:33:02,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
971,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
970,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
969,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
968,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
967,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
966,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
965,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
964,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
963,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
962,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
961,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
960,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
959,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
958,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
957,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
956,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
955,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
954,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
953,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
952,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
951,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
950,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
949,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
948,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
947,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
946,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
945,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
944,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
943,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
942,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
941,2026-02-10 16:32:57,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
940,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
939,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
938,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
937,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
936,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
935,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
934,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
933,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
932,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
931,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
930,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
929,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
928,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
927,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
926,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
925,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
924,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
923,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
922,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
921,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
920,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
919,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
918,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
917,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
916,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
915,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
914,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
913,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
912,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
911,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
910,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
909,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
908,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
907,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
906,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
905,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
904,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
903,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
902,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
901,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
900,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
899,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
898,2026-02-10 16:32:56,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
897,2026-02-10 16:32:55,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
896,2026-02-10 16:32:55,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
895,2026-02-10 16:32:55,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 PA / Raw
894,2026-02-10 16:32:55,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
893,2026-02-10 16:32:55,ML_Anomaly,АНОМАЛИЯ: Пакет Ether / IP / TCP 185.178.210.88:https > 192.168.10.17:61365 A / Raw
